             t,             x,             y,             z,       particle
   0.4005006258,    0.794303423,   -4.226023392,    28.30045988,              0
   0.4105131414,   0.2922707415,   -4.186569639,    27.53771157,              0
   0.4205256571,  -0.1556132966,   -4.143537833,     26.8168372,              0
   0.4305381727,  -0.5544057503,   -4.103881713,    26.13384704,              0
   0.4405506884,  -0.9093533465,   -4.072973099,    25.48520097,              0
    0.450563204,   -1.225715322,   -4.054894614,    24.86786678,              0
   0.4605757196,   -1.508633251,   -4.052700082,     24.2793252,              0
   0.4705882353,   -1.763039934,   -4.068639944,    23.71754383,              0
   0.4806007509,   -1.993599935,   -4.104352461,    23.18093552,              0
   0.4906132666,   -2.204675188,   -4.161023282,    22.66831145,              0
   0.5006257822,   -2.400309997,   -4.239516687,    22.17883567,              0
   0.5106382979,   -2.584230666,   -4.340481969,    21.71198479,              0
   0.5206508135,   -2.759855796,    -4.46443821,    21.26751489,              0
   0.5306633292,   -2.930314038,   -4.611840398,    20.84543627,              0
   0.5406758448,   -3.098466674,   -4.783129394,    20.44599614,              0
   0.5506883605,   -3.266932946,   -4.978767848,    20.06966883,              0
   0.5607008761,   -3.438116436,   -5.199263715,    19.71715279,              0
   0.5707133917,   -3.614231164,   -5.445182597,     19.3893738,              0
   0.5807259074,   -3.797326307,   -5.717149713,    19.08749351,              0
    0.590738423,   -3.989308648,   -6.015841874,    18.81292279,              0
   0.6007509387,    -4.19196197,   -6.341969414,    18.56733886,              0
   0.6107634543,   -4.406962715,   -6.696247624,    18.35270559,              0
     0.62077597,   -4.635891206,   -7.079356806,    18.17129598,              0
   0.6307884856,   -4.880237766,   -7.491889687,    18.02571541,              0
   0.6408010013,   -5.141402958,   -7.934284561,    17.91892446,              0
   0.6508135169,   -5.420691118,    -8.40674226,    17.85425891,              0
   0.6608260325,   -5.719296232,   -8.909124852,    17.83544455,              0
   0.6708385482,   -6.038279094,   -9.440834017,    17.86660312,              0
   0.6808510638,   -6.378534587,   -10.00066731,     17.9522451,              0
   0.6908635795,   -6.740747859,   -10.58665129,    18.09724369,              0
   0.7008760951,   -7.125338203,   -11.19585172,    18.30678322,              0
   0.7108886108,   -7.532389554,   -11.82416315,    18.58627388,              0
   0.7209011264,   -7.961566913,   -12.46608335,    18.94122353,              0
   0.7309136421,   -8.412018557,    -13.1144821,    19.37705664,              0
   0.7409261577,   -8.882264911,   -13.76037957,     19.8988702,              0
   0.7509386733,   -9.370076377,   -14.39275628,     20.5111176,              0
    0.760951189,   -9.872344367,   -14.99842442,    21.21721457,              0
   0.7709637046,   -10.38495237,   -15.56199815,    22.01906602,              0
   0.7809762203,   -10.90265695,   -16.06600735,    22.91652161,              0
   0.7909887359,   -11.41899199,   -16.49120285,    23.90677905,              0
   0.8010012516,   -11.92621308,   -16.81709873,    24.98376983,              0
   0.8110137672,   -12.41530164,   -17.02278647,    26.13757973,              0
   0.8210262829,   -12.87605012,   -17.08803259,    27.35397542,              0
   0.8310387985,   -13.29724837,   -16.99463665,    28.61412444,              0
   0.8410513141,    -13.6669872,   -16.72797898,    29.89460511,              0
   0.8510638298,   -13.97308638,   -16.27863458,    31.16779911,              0
   0.8610763454,    -14.2036412,   -15.64387904,    32.40273749,              0
   0.8710888611,   -14.34766498,    -14.8288774,    33.56642709,              0
   0.8811013767,   -14.39578622,   -13.84734138,    34.62561921,              0
   0.8911138924,   -14.34094174,   -12.72147441,    35.54890272,              0
    0.901126408,   -14.17899501,   -11.48110115,    36.30892296,              0
   0.9111389237,   -13.90920562,   -10.16199056,    36.88446558,              0
   0.9211514393,   -13.53448411,   -8.803510604,    37.26212067,              0
   0.9311639549,   -13.06138676,   -7.445871068,    37.43727318,              0
   0.9411764706,   -12.49983519,   -6.127290695,    37.41425285,              0
   0.9511889862,   -11.86258074,   -4.881443987,    37.20560861,              0
   0.9612015019,   -11.16446707,   -3.735494715,    36.83061796,              0
   0.9712140175,   -10.42156983,   -2.708917035,    36.31326763,              0
   0.9812265332,   -9.650304553,   -1.813166968,    35.68001389,              0
   0.9912390488,   -8.866590794,   -1.052129918,    34.95763544,              0
    1.001251564,   -8.085144707,  -0.4231644668,    34.17143261,              0
     1.01126408,   -7.318946683,  0.08149217621,    33.34392706,              0
    1.021276596,   -6.578902797,   0.4731933789,    32.49410659,              0
    1.031289111,   -5.873693179,   0.7654231705,    31.63716744,              0
    1.041301627,   -5.209781544,     0.97254069,    30.78464743,              0
    1.051314143,   -4.591549321,    1.108796468,    29.94482024,              0
    1.061326658,   -4.021514742,     1.18763266,    29.12322741,              0
    1.071339174,   -3.500600002,    1.221241345,    28.32324852,              0
     1.08135169,   -3.028415867,    1.220334732,     27.5466406,              0
    1.091364205,   -2.603540807,    1.194075001,    26.79400678,              0
    1.101376721,   -2.223779226,    1.150114726,    26.06517766,              0
    1.111389237,   -1.886389831,    1.094706881,    25.35950456,              0
    1.121401752,    -1.58828016,    1.032852899,    24.67607379,              0
    1.131414268,   -1.326166854,   0.9684663064,    24.01385493,              0
    1.141426783,   -1.096703538,   0.9045368687,    23.37179772,              0
    1.151439299,  -0.8965794973,   0.8432860049,    22.74889047,              0
    1.161451815,  -0.7225929471,   0.7863082958,    22.14419149,              0
     1.17146433,  -0.5717028228,    0.734696758,    21.55684229,              0
    1.181476846,  -0.4410628647,   0.6891513563,    20.98606931,              0
    1.191489362,  -0.3280414426,   0.6500713383,    20.43117901,              0
    1.201501877,  -0.2302301645,   0.6176326028,    19.89154963,              0
    1.211514393,  -0.1454438878,   0.5918516263,    19.36662177,              0
    1.221526909, -0.07171433639,   0.5726375858,      18.855889,              0
    1.231539424,-0.007279144175,    0.559834305,    18.35888947,              0
     1.24155194,  0.04943220074,   0.5532535738,     17.8751985,              0
    1.251564456,  0.09981433805,   0.5527012666,    17.40442256,              0
    1.261576971,   0.1451030309,   0.5579975491,    16.94619444,              0
    1.271589487,   0.1863924827,   0.5689923139,    16.50016947,              0
    1.281602003,   0.2246524658,   0.5855768453,    16.06602273,              0
    1.291614518,   0.2607449038,   0.6076925733,    15.64344706,              0
    1.301627034,   0.2954396707,   0.6353376532,    15.23215176,              0
    1.311639549,    0.329429469,   0.6685719918,    14.83186183,              0
    1.321652065,   0.3633437213,   0.7075212397,    14.44231775,              0
    1.331664581,   0.3977614731,   0.7523801804,    14.06327572,              0
    1.341677096,   0.4332233438,   0.8034158732,    13.69450825,              0
    1.351689612,   0.4702425968,   0.8609708387,    13.33580526,              0
    1.361702128,    0.509315421,   0.9254665258,    12.98697559,              0
    1.371714643,   0.5509305315,    0.997407254,    12.64784901,              0
    1.381727159,   0.5955782037,    1.077384787,    12.31827877,              0
    1.391739675,    0.643758862,    1.166083666,    11.99814487,              0
     1.40175219,   0.6959913424,    1.264287406,    11.68735809,              0
    1.411764706,   0.7528209488,    1.372885638,    11.38586499,              0
    1.421777222,   0.8148274177,    1.492882248,    11.09365401,              0
    1.431789737,   0.8826329007,     1.62540457,    10.81076314,              0
    1.441802253,   0.9569100677,    1.771713627,    10.53728914,              0
    1.451814768,    1.038390424,    1.933215409,    10.27339896,              0
    1.461827284,    1.127872922,    2.111473129,    10.01934379,              0
      1.4718398,    1.226232943,    2.308220324,    9.775476215,              0
    1.481852315,    1.334431681,    2.525374599,    9.542271229,              0
    1.491864831,    1.453525973,    2.765051701,    9.320352081,              0
    1.501877347,    1.584678546,    3.029579422,    9.110521843,              0
    1.511889862,    1.729168633,    3.321510666,    8.913802077,              0
    1.521902378,    1.888402837,    3.643634661,    8.731480104,              0
    1.531914894,    2.063926019,    3.998984957,      8.5651667,              0
    1.541927409,    2.257431913,    4.390842276,    8.416866387,              0
    1.551939925,    2.470772949,      4.8227296,    8.289062852,              0
    1.561952441,    2.705968614,    5.298395954,    8.184822358,              0
    1.571964956,    2.965211348,    5.821784109,     8.10791837,              0
    1.581977472,    3.250868624,    6.396975907,    8.062980814,              0
    1.591989987,    3.565479352,    7.028106918,    8.055673342,              0
    1.602002503,    3.911742109,    7.719239732,    8.092901549,              0
    1.612015019,    4.292491871,    8.474182278,    8.183053847,              0
    1.622027534,    4.710660912,    9.296234243,     8.33627431,              0
     1.63204005,    5.169218245,    10.18784119,    8.564762468,              0
    1.642052566,     5.67108054,    11.15013269,    8.883087838,              0
    1.652065081,    6.218985755,    12.18231882,    9.308495627,              0
    1.662077597,    6.815319062,    13.28091998,    9.861162757,              0
    1.672090113,    7.461879153,    14.43881098,    10.56433844,              0
    1.682102628,    8.159572335,    15.64407499,    11.44426918,              0
    1.692115144,    8.908022601,    16.87869141,    12.52976397,              0
     1.70212766,    9.705089482,    18.11712958,    13.85120452,              0
    1.712140175,    10.54629349,    19.32499293,    15.43875642,              0
    1.722152691,    11.42416343,    20.45795727,    17.31951145,              0
    1.732165207,    12.32754282,    21.46136519,    19.51332415,              0
    1.742177722,    13.24092506,    22.27095277,     22.0272526,              0
    1.752190238,    14.14392783,    22.81524739,    24.84883642,              0
    1.762202753,    15.01105978,    23.02011408,    27.93898498,              0
    1.772215269,    15.81196521,    22.81566076,    31.22596264,              0
    1.782227785,    16.51233477,    22.14518811,    34.60264254,              0
      1.7922403,     17.0756201,    20.97513029,    37.92945516,              0
    1.802252816,    17.46557112,    19.30417019,    41.04479716,              0
    1.812265332,    17.64943103,      17.169256,    43.78282632,              0
    1.822277847,    17.60141352,      14.646435,    45.99591621,              0
    1.832290363,    17.30591567,    11.84539759,    47.57668492,              0
    1.842302879,    16.75986386,    8.898172366,    48.47379822,              0
    1.852315394,    15.97369471,    5.943998002,    48.69734325,              0
     1.86232791,    14.97072504,    3.113418751,    48.31285242,              0
    1.872340426,    13.78499441,   0.5147467553,    47.42647063,              0
    1.882352941,    12.45796965,   -1.774770809,    46.16583553,              0
    1.892365457,     11.0346956,   -3.712094291,    44.66143048,              0
    1.902377972,    9.560016613,    -5.28626834,    43.03188846,              0
    1.912390488,    8.075388118,   -6.512498048,    41.37484732,              0
    1.922403004,    6.616599501,   -7.424336271,    39.76326555,              0
    1.932415519,    5.212505924,   -8.065761824,     38.2460263,              0
    1.942428035,    3.884679149,   -8.484413373,    36.85124754,              0
    1.952440551,    2.647769897,   -8.726605974,    35.59081677,              0
    1.962453066,     1.51033231,    -8.83420822,    34.46504199,              0
    1.972465582,   0.4758782568,   -8.843104804,    33.46674995,              0
    1.982478098,  -0.4560200493,   -8.782818334,    32.58453747,              0
    1.992490613,   -1.288699878,   -8.676862362,       31.80514,              0
    2.002503129,   -2.027516126,   -8.543476254,    31.11502432,              0
    2.012515645,   -2.679112139,   -8.396496117,    30.50136921,              0
     2.02252816,   -3.250850537,    -8.24621101,     29.9526002,              0
    2.032540676,   -3.750386584,   -8.100126105,    29.45862127,              0
    2.042553191,   -4.185360536,   -7.963602779,    29.01085363,              0
    2.052565707,    -4.56318476,   -7.840374017,     28.6021613,              0
    2.062578223,   -4.890903686,   -7.732947851,    28.22671746,              0
    2.072590738,   -5.175108103,      -7.642917,    27.87984621,              0
    2.082603254,   -5.421888992,   -7.571193375,    27.55786092,              0
     2.09261577,   -5.636819431,   -7.518184136,    27.25791124,              0
    2.102628285,   -5.824955901,   -7.483923135,    26.97784472,              0
    2.112640801,   -5.990852625,   -7.468168702,    26.71608533,              0
    2.122653317,   -6.138584232,   -7.470476102,    26.47152924,              0
    2.132665832,   -6.271773419,   -7.490250939,    26.24345661,              0
    2.142678348,   -6.393621171,   -7.526788073,    26.03145791,              0
    2.152690864,   -6.506937862,   -7.579299432,    25.83537264,              0
    2.162703379,   -6.614174019,   -7.646933163,    25.65523872,              0
    2.172715895,   -6.717449933,   -7.728785954,    25.49125063,              0
    2.182728411,   -6.818583535,   -7.823909886,    25.34372446,              0
    2.192740926,    -6.91911617,   -7.931314888,    25.21306865,              0
    2.202753442,   -7.020336042,   -8.049967662,    25.09975874,              0
    2.212765957,   -7.123299204,    -8.17878782,    25.00431523,              0
    2.222778473,   -7.228848066,    -8.31664188,    24.92728344,              0
    2.232790989,   -7.337627447,   -8.462335771,    24.86921445,              0
    2.242803504,   -7.450098279,   -8.614606437,    24.83064658,              0
     2.25281602,   -7.566549095,   -8.772113186,    24.81208664,              0
    2.262828536,   -7.687105504,   -8.933429413,    24.81399058,              0
    2.272841051,   -7.811737895,   -9.097035405,    24.83674324,              0
    2.282853567,   -7.940267646,   -9.261312928,    24.88063685,              0
    2.292866083,   -8.072372174,   -9.424542371,    24.94584834,              0
    2.302878598,   -8.207589194,   -9.584903221,    25.03241549,              0
    2.312891114,   -8.345320597,   -9.740478671,    25.14021209,              0
     2.32290363,   -8.484836404,   -9.889265116,    25.26892266,              0
    2.332916145,   -8.625279275,   -10.02918726,    25.41801723,              0
    2.342928661,   -8.765670074,   -10.15811943,    25.58672699,              0
    2.352941176,    -8.90491501,    -10.2739135,    25.77402193,              0
    2.362953692,   -9.041814859,   -10.37443357,    25.97859152,              0
    2.372966208,    -9.17507673,   -10.45759741,    26.19882986,              0
    2.382978723,   -9.303328797,   -10.52142386,    26.43282672,              0
    2.392991239,   -9.425138303,   -10.56408547,    26.67836596,              0
    2.403003755,    -9.53903302,   -10.58396475,    26.93293282,              0
     2.41301627,   -9.643526193,   -10.57971206,    27.19373114,              0
    2.423028786,    -9.73714478,   -10.55030278,    27.45771167,              0
    2.433041302,    -9.81846058,   -10.49509082,    27.72161188,              0
    2.443053817,   -9.886123605,   -10.41385549,    27.98200712,              0
    2.453066333,   -9.938896793,   -10.30683855,     28.2353726,              0
    2.463078849,   -9.975690969,   -10.17476845,    28.47815444,              0
    2.473091364,   -9.995598717,    -10.0188693,    28.70684788,              0
     2.48310388,   -9.997925775,   -9.840852608,    28.91807945,              0
    2.493116395,   -9.982218458,   -9.642890953,    29.10868989,              0
    2.503128911,   -9.948285707,   -9.427573603,    29.27581374,              0
    2.513141427,   -9.896214497,   -9.197845503,    29.41695201,              0
    2.523153942,   -9.826377598,   -8.956931996,    29.53003394,              0
    2.533166458,   -9.739433037,   -8.708252774,    29.61346483,              0
    2.543178974,   -9.636315011,   -8.455329276,    29.66615766,              0
    2.553191489,   -9.518216438,    -8.20169023,    29.68754682,              0
    2.563204005,   -9.386563817,   -7.950780086,    29.67758408,              0
    2.573216521,   -9.242985444,   -7.705874818,    29.63671737,              0
    2.583229036,   -9.089274381,   -7.470008899,    29.56585444,              0
    2.593241552,   -8.927347833,   -7.245916368,     29.4663142,              0
    2.603254068,   -8.759204687,   -7.035987822,    29.33976888,              0
    2.613266583,      -8.586883,   -6.842244005,    29.18818076,              0
    2.623279099,   -8.412419101,   -6.666325625,    29.01373702,              0
    2.633291615,   -8.237809753,   -6.509498074,    28.81878588,              0
     2.64330413,   -8.064978585,    -6.37266898,     28.6057768,              0
    2.653316646,   -7.895747625,   -6.256416079,    28.37720695,              0
    2.663329161,    -7.73181447,   -6.161022636,    28.13557525,              0
    2.673341677,   -7.574735287,   -6.086517649,    27.88334478,              0
    2.683354193,   -7.425913523,   -6.032718245,    27.62291377,              0
    2.693366708,   -7.286593995,   -5.999271994,    27.35659473,              0
    2.703379224,   -7.157861795,   -5.985697267,    27.08660108,              0
     2.71339174,   -7.040645342,   -5.991420188,     26.8150403,              0
    2.723404255,   -6.935722827,   -6.015807146,    26.54391259,              0
    2.733416771,   -6.843731259,   -6.058192236,    26.27511385,              0
    2.743429287,   -6.765177356,   -6.117899311,    26.01044199,              0
    2.753441802,   -6.700449552,   -6.194258583,    25.75160561,              0
    2.763454318,   -6.649830455,   -6.286617943,    25.50023415,              0
    2.773466834,   -6.613509204,   -6.394349261,    25.25788882,              0
    2.783479349,    -6.59159321,   -6.516850038,    25.02607369,              0
    2.793491865,   -6.584118892,   -6.653540823,    24.80624646,              0
     2.80350438,   -6.591061085,   -6.803858776,    24.59982844,              0
    2.813516896,   -6.612340854,   -6.967247802,    24.40821346,              0
    2.823529412,   -6.647831549,   -7.143145599,    24.23277528,              0
    2.833541927,   -6.697362954,   -7.330967961,    24.07487339,              0
    2.843554443,   -6.760723455,   -7.530090658,     23.9358566,              0
    2.853566959,   -6.837660175,    -7.73982918,    23.81706449,              0
    2.863579474,   -6.927877076,   -7.959416666,    23.71982603,              0
     2.87359199,   -7.031031035,   -8.187980348,    23.64545515,              0
    2.883604506,   -7.146725966,   -8.424516923,      23.595243,              0
    2.893617021,   -7.274505062,   -8.667867336,    23.57044608,              0
    2.903629537,   -7.413841289,   -8.916691605,     23.5722703,              0
    2.913642053,   -7.564126321,   -9.169444477,    23.60185005,              0
    2.923654568,   -7.724658136,   -9.424352888,    23.66022232,              0
    2.933667084,   -7.894627612,   -9.679396456,    23.74829522,              0
    2.943679599,   -8.073104496,   -9.932292439,      23.866811,              0
    2.953692115,    -8.25902329,   -10.18048687,    24.01630347,              0
    2.963704631,   -8.451169648,    -10.4211538,    24.19705022,              0
    2.973717146,   -8.648168064,   -10.65120468,    24.40902037,              0
    2.983729662,   -8.848471725,   -10.86731014,      24.651819,              0
    2.993742178,   -9.050355567,   -11.06593618,    24.92463001,              0
    3.003754693,   -9.251913628,   -11.24339662,    25.22615971,              0
    3.013767209,   -9.451061927,   -11.39592325,    25.55458422,              0
    3.023779725,    -9.64554806,   -11.51975413,    25.90750415,              0
     3.03379224,   -9.832968667,    -11.6112396,     26.2819108,              0
    3.043804756,   -10.01079576,   -11.66696422,    26.67416828,              0
    3.053817272,   -10.17641261,   -11.68388103,     27.0800162,              0
    3.063829787,   -10.32715945,   -11.65945305,     27.4945971,              0
    3.073842303,   -10.46038881,   -11.59179511,    27.91251219,              0
    3.083854819,   -10.57352944,    -11.4798075,    28.32790759,              0
    3.093867334,   -10.66415725,   -11.32329217,    28.73459155,              0
     3.10387985,   -10.73007074,   -11.12304153,    29.12618064,              0
    3.113892365,   -10.76936782,   -10.88089075,    29.49627077,              0
    3.123904881,   -10.78052011,   -10.59972589,    29.83862579,              0
    3.133917397,   -10.76244069,   -10.28344284,    30.14737437,              0
    3.143929912,   -10.71454091,   -9.936855467,    30.41720388,              0
    3.153942428,   -10.63677236,   -9.565555478,    30.64353913,              0
    3.163954944,   -10.52965067,   -9.175730601,    30.82269404,              0
    3.173967459,   -10.39425867,   -8.773951487,    30.95198566,              0
    3.183979975,   -10.23222795,   -8.366940686,    31.02980281,              0
    3.193992491,   -10.04569922,   -7.961338675,    31.05562492,              0
    3.204005006,   -9.837263167,   -7.563482082,    31.02999093,              0
    3.214017522,   -9.609885059,   -7.179207832,    30.95442219,              0
    3.224030038,   -9.366817336,   -6.813694246,    30.83130669,              0
    3.234042553,   -9.111505027,   -6.471346444,    30.66375492,              0
    3.244055069,   -8.847489169,   -6.155729288,    30.45543896,              0
    3.254067584,   -8.578313181,   -5.869547061,    30.21042651,              0
      3.2640801,   -8.307436569,   -5.614665588,    29.93302058,              0
    3.274092616,   -8.038159471,   -5.392169858,     29.6276137,              0
    3.284105131,   -7.773560509,   -5.202448631,    29.29856297,              0
    3.294117647,   -7.516449322,   -5.045296939,    28.95008944,              0
    3.304130163,   -7.269334083,   -4.920027754,    28.58620317,              0
    3.314142678,    -7.03440345,   -4.825585091,    28.21065298,              0
    3.324155194,   -6.813521615,   -4.760652308,    27.82689833,              0
     3.33416771,   -6.608234684,   -4.723750962,    27.43810014,              0
    3.344180225,   -6.419786312,   -4.713327193,    27.04712655,              0
    3.354192741,     -6.2491404,   -4.727824049,    26.65656991,              0
    3.364205257,   -6.097008765,   -4.765739336,    26.26877146,              0
    3.374217772,   -5.963881822,   -4.825669458,    25.88585078,              0
    3.384230288,   -5.850060586,    -4.90634032,    25.50973757,              0
    3.394242804,   -5.755688559,   -5.006626708,    25.14220396,              0
    3.404255319,   -5.680782374,   -5.125561726,    24.78489609,              0
    3.414267835,   -5.625260309,    -5.26233783,     24.4393642,              0
     3.42428035,   -5.588968061,   -5.416300902,    24.10709061,              0
    3.434292866,   -5.571701345,   -5.586938614,    23.78951553,              0
    3.444305382,   -5.573225072,   -5.773864104,    23.48806058,              0
    3.454317897,   -5.593288975,   -5.976795754,    23.20415007,              0
    3.464330413,   -5.631639653,   -6.195533604,    22.93923003,              0
    3.474342929,   -5.688029048,    -6.42993277,    22.69478527,              0
    3.484355444,    -5.76221942,   -6.679873974,    22.47235405,              0
     3.49436796,   -5.853984876,   -6.945231193,    22.27354068,              0
    3.504380476,   -5.963109508,   -7.225836288,    22.10002542,              0
    3.514392991,   -6.089382186,   -7.521440376,    21.95357157,              0
    3.524405507,   -6.232588005,   -7.831671725,    21.83602895,              0
    3.534418023,   -6.392496377,   -8.155989941,    21.74933323,              0
    3.544430538,   -6.568845733,   -8.493636335,    21.69549999,              0
    3.554443054,   -6.761324793,    -8.84358056,    21.67661242,              0
    3.564455569,    -6.96955037,   -9.204463867,    21.69480136,              0
    3.574468085,    -7.19304172,   -9.574539783,    21.75221605,              0
    3.584480601,   -7.431191526,   -9.951613512,    21.85098401,              0
    3.594493116,   -7.683233725,    -10.3329821,    21.99315831,              0
    3.604505632,   -7.948208562,   -10.71537821,     22.1806506,              0
    3.614518148,   -8.224925527,   -11.09492132,    22.41514853,              0
    3.624530663,   -8.511925106,   -11.46708137,    22.69801658,              0
    3.634543179,   -8.807440733,   -11.82666061,    23.03018027,              0
    3.644555695,    -9.10936272,   -12.16780091,    23.41199455,              0
     3.65456821,   -9.415206539,   -12.48402407,    23.84309913,              0
    3.664580726,   -9.722088292,   -12.76831302,    24.32226502,              0
    3.674593242,   -10.02671077,   -13.01324147,     24.8472392,              0
    3.684605757,   -10.32536384,   -13.21115767,    25.41459674,              0
    3.694618273,   -10.61394322,    -13.3544254,    26.01961246,              0
    3.704630788,   -10.88799144,    -13.4357208,    26.65616654,              0
    3.714643304,   -11.14276437,   -13.44837807,    27.31669993,              0
     3.72465582,   -11.37332574,   -13.38677016,    27.99223619,              0
    3.734668335,   -11.57467019,   -13.24670322,    28.67248451,              0
    3.744680851,   -11.74187349,   -13.02579656,    29.34603522,              0
    3.754693367,    -11.8702658,   -12.72381453,     30.0006528,              0
    3.764705882,   -11.95562067,   -12.34291436,     30.6236626,              0
    3.774718398,   -11.99435004,   -11.88777568,    31.20241724,              0
    3.784730914,    -11.9836926,   -11.36558419,     31.7248172,              0
    3.794743429,   -11.92188176,   -10.78585352,    32.17985017,              0
    3.804755945,   -11.80827894,    -10.1600848,    32.55810617,              0
    3.814768461,   -11.64345952,   -9.501281267,    32.85222289,              0
    3.824780976,    -11.4292417,   -8.823352251,    33.05721891,              0
    3.834793492,   -11.16865275,   -8.140454779,    33.17068172,              0
    3.844806008,   -10.86583296,   -7.466329093,    33.19279225,              0
    3.854818523,   -10.52588257,   -6.813684924,    33.12618558,              0
    3.864831039,    -10.1546628,   -6.193688525,     32.9756655,              0
    3.874843554,   -9.758565376,   -5.615587097,    32.74780607,              0
     3.88485607,   -9.344267548,   -5.086490012,    32.45048376,              0
    3.894868586,   -8.918489795,   -4.611307925,    32.09238675,              0
    3.904881101,   -8.487771608,    -4.19283456,    31.68254522,              0
    3.914893617,   -8.058277903,   -3.831943784,    31.22991781,              0
    3.924906133,   -7.635644491,   -3.527867803,    30.74305744,              0
    3.934918648,   -7.224866822,   -3.278520873,    30.22986762,              0
    3.944931164,   -6.830232227,      -3.080836,    29.69744856,              0
     3.95494368,   -6.455292605,   -2.931088151,    29.15202405,              0
    3.964956195,   -6.102872159,   -2.825185044,    28.59893475,              0
    3.974968711,   -5.775103448,   -2.758914091,    28.04268097,              0
    3.984981227,   -5.473484512,   -2.728140745,    27.48699864,              0
    3.994993742,   -5.198950135,   -2.728958612,    26.93495385,              0
    4.005006258,   -4.951950983,   -2.757795263,     26.3890445,              0
    4.015018773,   -4.732535411,    -2.81147974,    25.85130058,              0
    4.025031289,   -4.540429844,   -2.887278596,     25.3233776,              0
    4.035043805,   -4.375114719,   -2.982907346,    24.80664003,              0
     4.04505632,   -4.235893982,   -3.096523623,    24.30223379,              0
    4.055068836,   -4.121956946,   -3.226707466,    23.81114774,              0
    4.065081352,   -4.032431998,   -3.372433225,    23.33426521,              0
    4.075093867,   -3.966432121,    -3.53303657,    22.87240701,              0
    4.085106383,   -3.923092566,   -3.708179217,    22.42636746,              0
    4.095118899,   -3.901601231,    -3.89781319,    21.99694508,              0
    4.105131414,   -3.901222427,   -4.102145803,    21.58496929,              0
     4.11514393,   -3.921314764,   -4.321605984,     21.1913244,              0
    4.125156446,   -3.961343886,   -4.556812107,    20.81697201,              0
    4.135168961,   -4.020890708,   -4.808541156,    20.46297264,              0
    4.145181477,   -4.099655753,   -5.077698719,    20.13050716,              0
    4.155193992,    -4.19746005,   -5.365289054,    19.82089868,              0
    4.165206508,    -4.31424295,   -5.672384231,      19.535635,              0
    4.175219024,   -4.450057078,   -6.000091169,    19.27639189,              0
    4.185231539,   -4.605060487,   -6.349515131,    19.04505703,              0
    4.195244055,   -4.779505952,   -6.721718108,    18.84375435,              0
    4.205256571,   -4.973727167,   -7.117670293,    18.67486815,              0
    4.215269086,    -5.18812148,   -7.538192684,    18.54106613,              0
    4.225281602,     -5.4231286,   -7.983888759,    18.44531991,              0
    4.235294118,   -5.679204616,   -8.455063047,    18.39092131,              0
    4.245306633,   -5.956790459,    -8.95162455,    18.38149176,              0
    4.255319149,   -6.256273868,    -9.47297313,    18.42098169,              0
    4.265331665,   -6.577943795,   -10.01786756,    18.51365572,              0
     4.27534418,   -6.921936171,   -10.58427478,    18.66405857,              0
    4.285356696,   -7.288170032,   -11.16920144,    18.87695561,              0
    4.295369212,   -7.676273173,   -11.76851071,    19.15724093,              0
    4.305381727,   -8.085496927,    -12.3767306,    19.50980501,              0
    4.315394243,   -8.514620295,   -12.98686372,    19.93935401,              0
    4.325406758,   -8.961844637,   -13.59021338,    20.45017268,              0
    4.335419274,   -9.424681511,   -14.17624686,    21.04582478,              0
     4.34543179,   -9.899838046,   -14.73252265,    21.72878798,              0
    4.355444305,   -10.38310651,   -15.24471477,    22.50002528,              0
    4.365456821,   -10.86926733,   -15.69677131,    23.35850322,              0
    4.375469337,   -11.35201773,   -16.07124586,    24.30067723,              0
    4.385481852,   -11.82394054,   -16.34983585,    25.31997772,              0
    4.395494368,   -12.27653007,   -16.51415023,    26.40634527,              0
    4.405506884,   -12.70029209,   -16.54670765,    27.54587732,              0
    4.415519399,   -13.08493365,   -16.43213505,    28.72066014,              0
    4.425531915,   -13.41965379,   -16.15849809,     29.9088643,              0
    4.435544431,   -13.69353822,   -15.71865233,    31.08517436,              0
    4.445556946,   -13.89604963,   -15.11146661,    32.22160194,              0
    4.455569462,   -14.01759133,   -14.34274746,    33.28869153,              0
    4.465581977,   -14.05010694,    -13.4256945,    34.25707432,              0
    4.475594493,    -13.9876657,   -12.38075085,    35.09926103,              0
    4.485607009,   -13.82697421,   -11.23477842,    35.79150369,              0
    4.495619524,   -13.56775463,   -10.01957959,     36.3155116,              0
     4.50563204,   -13.21293713,   -8.769888675,    36.65979499,              0
    4.515644556,   -12.76863228,    -7.52104703,     36.8204401,              0
    4.525657071,   -12.24387376,   -6.306634532,    36.80119222,              0
    4.535669587,   -11.65014984,   -5.156341158,    36.61282792,              0
    4.545682103,   -11.00076897,    -4.09432178,    36.27191041,              0
    4.555694618,   -10.31012425,   -3.138193034,    35.79911756,              0
    4.565707134,   -9.592931128,   -2.298723201,    35.21738672,              0
     4.57571965,   -8.863510335,   -1.580159176,    34.55012362,              0
    4.585732165,   -8.135175219,    -0.98105169,    33.81967829,              0
    4.595744681,   -7.419762866,  -0.4953949096,    33.04621532,              0
    4.605757196,   -6.727326071,  -0.1138920493,    32.24702172,              0
    4.615769712,   -6.065982668,   0.1748134391,    31.43622313,              0
    4.625782228,   -5.441903058,   0.3830548501,     30.6248303,              0
    4.635794743,   -4.859407267,   0.5232701025,    29.82101616,              0
    4.645807259,    -4.32113953,   0.6073587728,    29.03052502,              0
